filter,pkBookingID,fkUserID,fkLocationID,fkColourCodeID,Approved,fkApprovedByID,dateAdded,dateBookingApproved,deleteBooking,prepUnit,prepPeriod,cleanDownUnit,cleanDownPeriod,bookingRealStartTime,bookingRealEndTime,bookingPending,pendingOnGrid,fkSeatingOptionID,bookingRejected,trackUserID,trackDate,emailBookingLink,fkVCID,vcEnd,prBookingID,waitList,requestedAttributes,priority,selectedRoomOnly,fkHostID,fkRequestorID,noShow,parkingFreeSpaceBooking,vcConferenceID,roomClear,InstantMeeting,BookingSource,IsOutlookBooking,IsRecurringBooking,resID,resSourceName,resIDBackup,BlockKey,importData,Status,dontMove,StagingBookingID,TransactionGUID,RealStartDateTimeUTC,RealEndDateTimeUTC,DeskGroupRestrictionType,fkRequestId,IsLinkedRoomBooking,fkTeamDayID,LastModifytime
2818,2818,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,10/11/2023 10:45,10/11/2023 10:45,False,False,5,False,0,2023-11-10 10:46:00,0FDB6D48-3FE0-4AE7-B995-6B76CB7B9DD9,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3266,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-10 05:15:00,2023-11-10 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\x98\xdd'
2819,2819,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,13/11/2023 10:45,13/11/2023 10:45,False,False,5,False,0,2023-11-13 10:46:00,E334AA66-E1DF-4BF1-9DE9-E68D6703E4FC,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3267,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-13 05:15:00,2023-11-13 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xa0$'
2820,2820,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,14/11/2023 10:45,14/11/2023 10:45,False,False,5,False,0,2023-11-14 10:46:00,2B000985-520A-46F0-88F1-87B94F5F549B,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3268,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-14 05:15:00,2023-11-14 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xa5\x01'
2821,2821,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,15/11/2023 10:45,15/11/2023 10:45,False,False,5,False,0,2023-11-15 10:46:00,53882023-CE56-4B33-BAA8-90C9FA4C1154,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3269,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-15 05:15:00,2023-11-15 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xa9\xb1'
2822,2822,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,16/11/2023 10:45,16/11/2023 10:45,False,False,5,False,0,2023-11-16 10:46:00,023AC78B-51EA-48A8-8C0B-621E71FED427,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3270,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-16 05:15:00,2023-11-16 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xae\x9b'
2823,2823,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,17/11/2023 10:45,17/11/2023 10:45,False,False,5,False,0,2023-11-17 10:45:00,358BE0B2-1F62-4F5E-8CD3-3AF65E2CB088,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3271,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-17 05:15:00,2023-11-17 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xb3\xc3'
2824,2824,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,20/11/2023 10:45,20/11/2023 10:45,False,False,5,False,0,2023-11-20 10:46:00,CEB11246-B09B-4CD2-AD5F-E9955DDA55E3,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3272,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-20 05:15:00,2023-11-20 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xbb\xa9'
2825,2825,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,21/11/2023 10:45,21/11/2023 10:45,False,False,5,False,0,2023-11-21 10:46:00,F08A8F15-E5E8-4E78-90B5-BD8B1E87C9E2,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3273,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-21 05:15:00,2023-11-21 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xc8\x85'
2826,2826,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,22/11/2023 10:45,22/11/2023 10:45,False,False,5,False,0,2023-11-22 10:46:00,F71F44B8-0CF6-4EA3-A8ED-8E21A69FBC34,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3274,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-22 05:15:00,2023-11-22 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xcfx'
2827,2827,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,23/11/2023 10:45,23/11/2023 10:45,False,False,5,False,0,2023-11-23 10:46:00,CD16048C-9C15-476F-95CA-6ACC0D133253,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3275,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-23 05:15:00,2023-11-23 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xd8\xdd'
2828,2828,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,24/11/2023 10:45,24/11/2023 10:45,False,False,5,False,0,2023-11-24 10:46:00,F1430700-0A66-4034-A9E6-CFE7993FA853,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3276,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-24 05:15:00,2023-11-24 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xdd\xa5'
2829,2829,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,27/11/2023 10:45,27/11/2023 10:45,False,False,5,False,0,2023-11-27 10:46:00,206E4D8C-0DE1-4905-AC46-6CA6238CF1C1,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3277,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-27 05:15:00,2023-11-27 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xe6['
2830,2830,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,28/11/2023 10:45,28/11/2023 10:45,False,False,5,False,0,2023-11-28 10:46:00,91836794-6B1B-4BD1-8EC1-7F3B67D68A74,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3278,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-28 05:15:00,2023-11-28 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xef\xf7'
2831,2831,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,29/11/2023 10:45,29/11/2023 10:45,False,False,5,False,0,2023-11-29 10:46:00,8ED5D886-D306-49EF-9673-4A407928152E,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3279,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-29 05:15:00,2023-11-29 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x04\xfc\xc2'
2832,2832,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,30/11/2023 10:45,30/11/2023 10:45,False,False,5,False,0,2023-11-30 10:46:00,622CB746-3CE4-47CF-A500-7891DDCA6CC5,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3280,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-11-30 05:15:00,2023-11-30 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05\x04d'
2833,2833,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,01/12/2023 10:45,01/12/2023 10:45,False,False,5,False,0,2023-12-01 10:46:00,C58B6E85-5586-4A35-942E-6B9E7C1BB55E,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3281,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-01 05:15:00,2023-12-01 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05\x0c('
2834,2834,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,04/12/2023 10:45,04/12/2023 10:45,False,False,5,False,0,2023-12-04 10:46:00,27B5A777-9E5E-45E0-94BB-94CE66B1C6EE,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3282,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-04 05:15:00,2023-12-04 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05\x14\x16'
2835,2835,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,05/12/2023 10:45,05/12/2023 10:45,False,False,5,False,0,2023-12-05 10:46:00,2256D26E-3932-4090-97B6-55C7C8D646F5,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3283,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-05 05:15:00,2023-12-05 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05\x1a\xff'
2836,2836,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,06/12/2023 10:45,06/12/2023 10:45,False,False,5,False,0,2023-12-06 10:46:00,8E00B29B-EA7D-43F9-87F6-8F0AEB41404C,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3284,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-06 05:15:00,2023-12-06 05:15:00,None,None,False,None,"b'\x00\x00\x00\x00\x00\x05""\x0c'"
2837,2837,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,07/12/2023 10:45,07/12/2023 10:45,False,False,5,False,0,2023-12-07 10:46:00,1A929D10-13C7-4F61-AB31-D58A46E6D1B5,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3285,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-07 05:15:00,2023-12-07 05:15:00,None,None,False,None,"b'\x00\x00\x00\x00\x00\x05,['"
2838,2838,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,08/12/2023 10:45,08/12/2023 10:45,False,False,5,False,0,2023-12-08 10:46:00,9D70DA93-6A6C-463A-8B5E-EE6EC9A1D522,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3286,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-08 05:15:00,2023-12-08 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x051\xfa'
2839,2839,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,11/12/2023 10:45,11/12/2023 10:45,False,False,5,False,0,2023-12-11 10:46:00,BCB65558-EA3D-4787-81FB-CA6281F8702B,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3287,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-11 05:15:00,2023-12-11 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x057J'
2840,2840,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,12/12/2023 10:45,12/12/2023 10:45,False,False,5,False,0,2023-12-12 10:46:00,A0BBFD81-4682-422C-95CA-5F9F8EA43A8B,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3288,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-12 05:15:00,2023-12-12 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05>\xc2'
2841,2841,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,13/12/2023 10:45,13/12/2023 10:45,False,False,5,False,0,2023-12-13 10:45:00,EA2C751B-B5E3-4E7D-A9EA-C53FC8574549,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3289,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-13 05:15:00,2023-12-13 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05D\x0b'
2842,2842,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,14/12/2023 10:45,14/12/2023 10:45,False,False,5,False,0,2023-12-14 10:45:00,18F93C79-2659-4796-8777-BA972CF1B213,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3290,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-14 05:15:00,2023-12-14 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05J\x94'
2843,2843,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,None,None,False,False,5,False,31,2023-10-31 10:16:38,B97FB031-1727-4F91-9ACA-F814ADCD839B,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3291,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,None,None,None,None,False,None,b'\x00\x00\x00\x00\x00\x048\x12'
2844,2844,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,None,None,False,False,5,False,31,2023-10-31 10:16:38,56910DDE-23FF-4AC2-9B1E-92AAA3CF2AF2,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3292,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,None,None,None,None,False,None,b'\x00\x00\x00\x00\x00\x048\x13'
2845,2845,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,19/12/2023 10:45,19/12/2023 10:45,False,False,5,False,0,2023-12-19 10:46:00,DA3CF8C4-40C7-4029-A98B-19E1E4DB48A5,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3293,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-19 05:15:00,2023-12-19 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05W\xf1'
2846,2846,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,None,None,False,False,5,False,31,2023-10-31 10:16:38,45AAC9B5-D69B-4349-B82F-CCB9473B5845,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3294,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,None,None,None,None,False,None,b'\x00\x00\x00\x00\x00\x048\x15'
2847,2847,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,21/12/2023 10:45,21/12/2023 10:45,False,False,5,False,0,2023-12-21 10:46:00,D73EE477-166D-43CA-B589-F670D3750E8F,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3295,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-21 05:15:00,2023-12-21 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05b}'
2848,2848,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,22/12/2023 10:45,22/12/2023 10:45,False,False,5,False,0,2023-12-22 10:46:00,0CB411CC-E203-49DC-B31A-862E4F1D6575,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3296,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-22 05:15:00,2023-12-22 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05dR'
2849,2849,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,25/12/2023 10:45,25/12/2023 10:45,False,False,5,False,0,2023-12-25 10:45:00,0EFCBF32-9DA2-4C11-8C5A-6C7A18E9A93B,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3297,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-25 05:15:00,2023-12-25 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05e\x85'
2850,2850,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,26/12/2023 10:45,26/12/2023 10:45,False,False,5,False,0,2023-12-26 10:46:00,E15296AB-B0E6-4908-8DC3-CB6CF665E66C,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3298,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-26 05:15:00,2023-12-26 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05f{'
2851,2851,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,27/12/2023 10:45,27/12/2023 10:45,False,False,5,False,0,2023-12-27 10:46:00,A2E2EA46-3481-424A-BC45-B439A5E57526,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3299,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-27 05:15:00,2023-12-27 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05g('
2852,2852,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,28/12/2023 10:45,28/12/2023 10:45,False,False,5,False,0,2023-12-28 10:46:00,57AA8E7B-9B09-4EF6-B637-6ED790A0A6E7,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3300,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-28 05:15:00,2023-12-28 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05g\xbb'
2853,2853,31,14,85,True,31,2023-10-31 10:16:11,2023-10-31 10:16:38,0,0,0,0,0,29/12/2023 10:45,29/12/2023 10:45,False,False,5,False,0,2023-12-29 10:46:00,E29ADAF0-1F0C-4D2A-9A62-F8053C656106,None,None,None,0,,0,0,None,None,True,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3301,6C24E336-0B47-4F6C-9E38-E2EF4642E82C,2023-12-29 05:15:00,2023-12-29 05:15:00,None,None,False,None,b'\x00\x00\x00\x00\x00\x05h\x87'
2854,2854,31,14,85,True,31,2023-10-31 10:52:54.690000,2023-10-31 10:52:54.690000,0,0,0,15,0,31/10/2023 16:01,None,False,False,5,False,0,2023-10-31 16:01:00,10A297BF-8E34-4C21-885E-C2976A36A195,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,3388,B21EA161-F070-488F-BACC-D836EF85DB26,2023-10-31 10:31:00,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x04@\xd0'
2855,2855,31,11,0,True,31,2023-11-01 17:31:09.737000,2023-11-01 17:31:09.737000,0,0,0,0,0,None,None,False,False,None,False,None,None,93518ACF-E43F-4079-BB7C-EF634776A0E3,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,35E88942-B8DF-4AA7-9203-B28A797BFC6F,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04J.'
2856,2856,31,11,63,True,31,2023-11-01 17:31:47.197000,2023-11-01 17:31:47.197000,0,0,0,0,0,01/11/2023 17:31,None,False,False,3,False,None,None,EF699C4C-C3F8-4DD7-ACB7-C3C45F14A864,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,3389,C44966C3-0FCC-4847-BEDD-169A321D1C8F,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x04K0'
2857,2857,61,3,0,True,61,2023-11-01 12:02:16.450000,2023-11-01 12:02:16.450000,0,0,0,0,0,None,None,False,False,None,False,None,None,D04EB068-18E4-42B2-8464-5795E7647167,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,E671850F-ED92-448A-8AD5-3417AC00C773,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04K^'
2858,2858,62,3,0,True,62,2023-11-01 12:02:37.907000,2023-11-01 12:02:37.907000,0,0,0,0,0,None,None,False,False,None,False,None,None,C1F853A8-FB4E-4E99-818C-17D1948C83FE,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,51FD8094-E922-4F25-9663-ADF0AA08B202,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04Ke'
2859,2859,62,3,0,True,62,2023-11-01 12:02:57.263000,2023-11-01 12:02:57.263000,0,0,0,0,0,None,None,False,False,None,False,None,None,92B6FD1B-D786-4DA6-864D-2E4FC961CECD,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,90777652-D76A-4A8F-9E62-ADE9703A1E58,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04Ko'
2860,2860,63,3,37,True,63,2023-11-01 12:04:26,2023-11-01 12:04:26,0,0,0,0,0,Nov  1 2023 12:05PM,None,False,False,4,False,63,2023-11-01 12:05:20.303000,8F1AAF30-A33A-4720-B59E-32B81D9E49D8,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3391,2E368BC6-A27B-4A47-ACE2-CD736A9C61C5,2023-11-01 12:05:20,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x04M-'
2861,2861,2,3,37,True,2,2023-11-01 12:06:13,2023-11-01 12:06:13,0,0,0,0,0,Nov  1 2023 12:06PM,None,False,False,4,False,2,2023-11-01 12:06:18.773000,AA1EF67E-6F57-42CE-AD6B-E22EFFB8B121,None,None,None,0,,0,0,None,None,None,False,None,None,None,None,False,False,None,None,None,None,None,0,None,3393,D238C659-4AA4-487D-B905-22BA92258788,2023-11-01 12:06:18,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x04MB'
2862,2862,2,3,4,True,2,2023-11-01 12:06:32.400000,2023-11-01 12:06:32.400000,0,0,0,0,0,01/11/2023 12:06,None,False,False,3,False,None,None,B941D611-4C89-4B56-B87B-D3E939B00BC5,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,3394,458739E7-2A29-48B2-95AD-13B276D4A488,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x04MC'
2863,2863,2,3,4,True,2,2023-11-01 12:06:59.247000,2023-11-01 12:06:59.247000,0,0,0,0,0,01/11/2023 12:06,None,False,False,4,False,None,None,F4481D61-6A98-4123-80D9-1527A3BE369D,None,None,None,0,,0,0,None,None,None,False,None,None,None,9,False,False,None,None,None,None,None,0,None,3395,3701053C-D7CE-4572-8AF5-CB8621E37EF9,None,None,None,None,None,None,b'\x00\x00\x00\x00\x00\x04MI'
2864,2864,52,3,0,True,52,2023-11-01 12:07:55.960000,2023-11-01 12:07:55.960000,0,0,0,0,0,None,None,False,False,None,False,None,None,14D3A175-9D80-4F30-9CA3-0B1AD3874125,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,7E169292-F188-454B-BA71-183094AFCC6F,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04MT'
2865,2865,55,3,0,True,55,2023-11-01 12:08:23.787000,2023-11-01 12:08:23.787000,0,0,0,0,0,None,None,False,False,None,False,None,None,71E4C91E-3140-40FC-99CA-8DC26EB358C4,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,9DB54BCB-D9E1-4038-ADF5-5E9A89315384,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04M\\'
2866,2866,31,11,0,True,31,2023-11-02 10:23:50.687000,2023-11-02 10:23:50.687000,0,0,0,0,0,None,None,False,False,None,False,None,None,E62DE769-61A6-4D46-B4D7-C982887ACD12,None,None,None,0,None,0,0,None,None,None,False,None,None,None,1,False,False,None,None,None,None,None,0,None,None,837170E9-AC79-449C-8B14-0D16952B09A8,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04R\x17'
2867,2867,48,11,0,True,48,2023-11-02 10:24:17.430000,2023-11-02 10:24:17.430000,0,0,0,0,0,None,None,False,False,None,False,None,None,A49BD789-14F7-49BB-B2A2-AC92040E74BF,None,None,None,0,None,0,0,None,None,None,False,None,None,None,11,False,False,None,None,None,None,None,0,None,None,FB995483-5CA6-4BF4-9CBE-E6BB14718AE8,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04R?'
2868,2868,49,14,0,True,49,2023-11-02 10:24:40.423000,2023-11-02 10:24:40.423000,0,0,0,0,0,None,None,False,False,None,False,None,None,D8BE8FCF-208A-4351-8B92-19BCC748BFAB,None,None,None,0,None,0,0,None,None,None,False,None,None,None,11,False,False,None,None,None,None,None,0,None,None,FCFD3A91-66A2-4AFC-8638-BE32688A61D3,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04RQ'
2869,2869,50,11,0,True,50,2023-11-02 10:25:08.173000,2023-11-02 10:25:08.173000,0,0,0,0,0,None,None,False,False,None,False,None,None,72FD9B0B-D003-44CE-808D-FBCC9FFF4622,None,None,None,0,None,0,0,None,None,None,False,None,None,None,11,False,False,None,None,None,None,None,0,None,None,633C17F8-40FD-463E-9850-11BA92320242,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04R\\'
2870,2870,46,11,0,True,46,2023-11-02 10:27:47.393000,2023-11-02 10:27:47.393000,0,0,0,0,0,None,None,False,False,None,False,None,None,AB87D1D9-5D75-46B3-BFD1-D53255D9E743,None,None,None,0,None,0,0,None,None,None,False,None,None,None,11,False,False,None,None,None,None,None,0,None,None,AEFD833A-F8D7-42F0-BA99-D448D0F955B1,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04Rj'
2871,2871,45,11,0,True,45,2023-11-02 10:28:10.160000,2023-11-02 10:28:10.160000,0,0,0,0,0,None,None,False,False,None,False,None,None,23C6A777-272C-4CA4-9C56-1547C8F89F83,None,None,None,0,None,0,0,None,None,None,False,None,None,None,11,False,False,None,None,None,None,None,0,None,None,ECF13A76-74F0-415B-B0DC-136C9A03B2F3,None,None,0,None,None,None,b'\x00\x00\x00\x00\x00\x04Ru'
