filter,SurrogateKey,TenantID,pkBookingID,fkUserID,fkLocationID,dateAdded,trackDate,fkHostID,noShow,BookingSource,deleteBooking,RealStartDateTimeUTC,RealEndDateTimeUTC,bookingRealStartTime,bookingRealEndTime,cleanDownPeriod,cleanDownUnit,PipelineExecutionDate
698,6997,condeco777,698,38,11,2023-06-16 10:41:51.270000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
699,7057,condeco777,699,37,11,2023-06-16 10:42:25.380000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
700,7117,condeco777,700,37,11,2023-06-16 10:47:50.047000,2023-06-16 10:49:17.773000,None,None,1,1,None,None,None,None,0,0,2024-02-06
701,7177,condeco777,701,32,11,2023-06-16 13:04:30.630000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
702,7237,condeco777,702,33,14,2023-06-16 15:27:50.393000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
703,7297,condeco777,703,35,14,2023-06-16 15:30:25.490000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
704,7357,condeco777,704,37,11,2023-06-16 15:30:55.453000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
705,7417,condeco777,705,32,11,2023-06-16 15:32:29.220000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
706,7477,condeco777,706,38,11,2023-06-19 10:00:24.097000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
707,7537,condeco777,707,37,11,2023-06-19 10:01:02.927000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
708,7597,condeco777,708,32,11,2023-06-19 10:01:35.217000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
709,7657,condeco777,709,35,11,2023-06-19 10:03:26.240000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
710,7717,condeco777,710,2,11,2023-06-19 10:05:10.573000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
711,7777,condeco777,711,35,11,2023-06-19 11:17:47.763000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
712,7837,condeco777,712,35,11,2023-06-19 11:18:14.463000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
713,7897,condeco777,713,41,11,2023-06-19 15:53:00.837000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
714,7957,condeco777,714,41,11,2023-06-19 15:54:02.997000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
715,8017,condeco777,715,42,11,2023-06-19 15:58:15.167000,None,None,None,9,0,None,None,None,None,0,15,2024-02-06
716,8077,condeco777,716,42,13,2023-06-19 15:59:06.923000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
717,8137,condeco777,717,2,3,2023-06-19 11:32:32.480000,None,None,None,9,0,None,None,None,None,0,15,2024-02-06
718,8197,condeco777,718,43,11,2023-06-19 16:03:52.137000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
719,8257,condeco777,719,3,3,2023-06-19 11:45:52.870000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
720,8317,condeco777,720,31,11,2023-06-20 10:08:28.970000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
721,8377,condeco777,721,31,14,2023-06-20 12:52:25,2023-06-20 13:16:00,None,True,None,0,2023-06-20 07:45:00,2023-06-20 07:45:00,20/06/2023 13:15,20/06/2023 13:15,1,1,2024-02-06
722,8437,condeco777,722,31,11,2023-06-20 13:18:33.897000,None,None,None,5,0,None,None,None,None,0,0,2024-02-06
723,8497,condeco777,723,31,14,2023-06-20 14:38:31,None,None,None,None,0,None,None,None,None,1,1,2024-02-06
724,8557,condeco777,724,31,14,2023-06-20 14:39:37,None,None,None,None,0,None,None,None,None,0,15,2024-02-06
725,8617,condeco777,725,31,14,2023-06-20 14:42:49,None,None,None,None,0,None,None,None,None,24,1,2024-02-06
726,8677,condeco777,726,31,14,2023-06-20 14:44:09,2023-06-20 14:57:05.670000,None,False,None,1,None,None,None,None,168,1,2024-02-06
727,8737,condeco777,727,31,14,2023-06-20 14:45:56,2023-06-20 14:57:41.673000,None,False,None,1,None,None,None,None,24,3,2024-02-06
728,8797,condeco777,728,31,14,2023-06-20 14:53:49,2023-06-21 12:16:00,None,True,None,0,2023-06-21 06:45:00,2023-06-21 06:45:00,21/06/2023 12:15,21/06/2023 12:15,0,0,2024-02-06
729,8857,condeco777,729,31,14,2023-06-20 14:54:54,2023-06-23 19:15:00,None,True,None,0,2023-06-23 13:45:00,2023-06-23 13:45:00,23/06/2023 19:15,23/06/2023 19:15,0,0,2024-02-06
730,8917,condeco777,730,31,14,2023-06-20 14:59:22,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
731,8977,condeco777,731,38,11,2023-06-20 16:29:37.413000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
732,9037,condeco777,732,37,11,2023-06-20 16:30:09.887000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
733,9097,condeco777,733,31,11,2023-06-21 10:55:05.100000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
734,9157,condeco777,734,31,11,2023-06-21 16:14:16.293000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
735,9217,condeco777,735,31,11,2023-06-21 16:14:34.473000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
736,9277,condeco777,736,31,11,2023-06-21 16:14:45.877000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
737,9337,condeco777,737,35,11,2023-06-21 16:22:42.163000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
738,9397,condeco777,738,35,11,2023-06-21 16:23:17.097000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
739,9457,condeco777,739,32,13,2023-06-25 16:46:18.870000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
740,9517,condeco777,740,32,17,2023-06-25 16:47:44.427000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
741,9577,condeco777,741,32,13,2023-06-26 01:46:24.397000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
742,9637,condeco777,742,32,14,2023-06-26 02:03:02,None,None,None,None,0,None,None,None,None,0,15,2024-02-06
743,9697,condeco777,743,32,14,2023-06-26 02:04:19,2023-06-26 08:15:00,None,True,None,0,2023-06-26 02:45:00,2023-06-26 02:45:00,26/06/2023 08:15,26/06/2023 08:15,0,15,2024-02-06
744,9757,condeco777,744,32,11,2023-06-26 02:05:36,None,None,None,None,0,None,None,None,None,0,10,2024-02-06
745,9817,condeco777,745,32,14,2023-06-27 12:34:30.200000,None,None,None,9,0,None,None,None,None,0,15,2024-02-06
746,9877,condeco777,746,32,14,2023-06-27 16:28:25.150000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
747,9937,condeco777,747,35,13,2023-06-27 16:32:48.610000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
748,9997,condeco777,748,32,15,2023-06-27 21:31:18.503000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
749,10057,condeco777,749,32,15,2023-06-28 00:00:37.403000,2023-06-28 00:01:38.183000,None,None,1,1,None,None,None,None,0,0,2024-02-06
750,10117,condeco777,750,32,15,2023-06-28 00:04:11.103000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
751,10177,condeco777,751,35,17,2023-06-28 12:10:46.960000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
752,10237,condeco777,752,35,17,2023-06-28 12:16:08.190000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
753,10297,condeco777,753,32,15,2023-06-28 12:27:24.363000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
754,10357,condeco777,754,34,16,2023-06-28 12:52:14.513000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
755,10417,condeco777,755,34,11,2023-06-28 12:56:15.200000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
756,10477,condeco777,756,32,11,2023-06-30 13:26:15.837000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
757,10537,condeco777,757,32,11,2023-06-30 15:06:59.947000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
758,10597,condeco777,758,32,14,2023-07-05 14:25:21.940000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
759,10657,condeco777,759,32,14,2023-07-05 14:25:46.660000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
760,10717,condeco777,760,32,16,2023-07-05 14:53:43,None,None,None,None,0,None,None,None,None,0,30,2024-02-06
761,10777,condeco777,761,32,15,2023-07-05 14:56:25,2023-07-05 15:31:00,None,True,None,0,2023-07-05 10:00:00,2023-07-05 10:00:00,05/07/2023 15:30,05/07/2023 15:30,1,1,2024-02-06
762,10837,condeco777,762,32,13,2023-07-05 15:47:50.623000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
763,10897,condeco777,763,32,5,2023-07-05 10:37:21,2023-07-05 11:15:00,None,True,None,0,2023-07-05 18:15:00,2023-07-05 18:15:00,05/07/2023 11:15,05/07/2023 11:15,0,15,2024-02-06
764,10957,condeco777,764,32,5,2023-07-05 10:38:22,2023-07-05 11:15:00,None,True,None,0,2023-07-05 18:15:00,2023-07-05 18:15:00,05/07/2023 11:15,05/07/2023 11:15,1,1,2024-02-06
765,11017,condeco777,765,32,5,2023-07-05 10:39:20,2023-07-05 11:15:00,None,True,None,0,2023-07-05 18:15:00,2023-07-05 18:15:00,05/07/2023 11:15,05/07/2023 11:15,24,1,2024-02-06
766,11077,condeco777,766,32,5,2023-07-05 10:41:16,2023-07-05 15:16:00,None,True,None,0,2023-07-05 22:15:00,2023-07-05 22:15:00,05/07/2023 15:15,05/07/2023 15:15,168,1,2024-02-06
767,11137,condeco777,767,32,5,2023-07-05 23:59:49,2023-07-06 15:16:00,None,True,None,0,2023-07-06 22:15:00,2023-07-06 22:15:00,06/07/2023 15:15,06/07/2023 15:15,24,1,2024-02-06
768,11197,condeco777,768,32,5,2023-07-06 00:26:33,2023-07-06 11:16:00,None,True,None,0,2023-07-06 18:15:00,2023-07-06 18:15:00,06/07/2023 11:15,06/07/2023 11:15,24,1,2024-02-06
769,11257,condeco777,769,32,16,2023-07-07 11:19:35,2023-07-07 12:15:00,None,True,None,0,2023-07-07 06:45:00,2023-07-07 06:45:00,07/07/2023 12:15,07/07/2023 12:15,0,15,2024-02-06
770,11317,condeco777,770,32,16,2023-07-07 11:21:01,2023-07-07 12:15:00,None,True,None,0,2023-07-07 06:45:00,2023-07-07 06:45:00,07/07/2023 12:15,07/07/2023 12:15,1,1,2024-02-06
771,11377,condeco777,771,32,16,2023-07-07 11:24:09,2023-07-07 12:15:00,None,True,None,0,2023-07-07 06:45:00,2023-07-07 06:45:00,07/07/2023 12:15,07/07/2023 12:15,24,1,2024-02-06
772,11437,condeco777,772,32,16,2023-07-07 11:29:21,2023-07-07 12:15:00,None,True,None,0,2023-07-07 06:45:00,2023-07-07 06:45:00,07/07/2023 12:15,07/07/2023 12:15,168,1,2024-02-06
773,11497,condeco777,773,32,16,2023-07-07 17:30:36.393000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
774,11557,condeco777,774,35,16,2023-07-07 17:36:06.457000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
775,11617,condeco777,775,35,16,2023-07-07 17:38:52.010000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
776,11677,condeco777,776,35,16,2023-07-07 17:39:26.603000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
777,11737,condeco777,777,31,14,2023-07-10 19:00:46,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
778,11797,condeco777,778,31,14,2023-07-10 19:03:14,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
779,11857,condeco777,779,31,13,2023-07-10 19:04:59,2023-07-10 19:16:09.133000,None,None,None,0,2023-07-10 13:46:09,None,Jul 10 2023  7:16PM,None,0,0,2024-02-06
780,11917,condeco777,780,31,13,2023-07-10 19:05:56,None,None,None,None,0,None,None,None,None,None,0,2024-02-06
781,11977,condeco777,781,31,13,2023-07-10 19:07:12,2023-07-10 19:16:21.637000,None,None,None,0,2023-07-10 13:46:21,None,Jul 10 2023  7:16PM,None,0,0,2024-02-06
782,12037,condeco777,782,31,13,2023-07-10 19:08:12,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
783,12097,condeco777,783,31,11,2023-07-10 19:09:57,None,None,None,None,0,None,None,None,None,0,15,2024-02-06
784,12157,condeco777,784,31,11,2023-07-10 19:11:43,None,None,None,None,0,None,None,None,None,0,15,2024-02-06
785,12217,condeco777,785,31,11,2023-07-10 19:14:01,None,None,None,None,0,None,None,None,None,0,15,2024-02-06
786,12277,condeco777,786,31,14,2023-07-10 19:14:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
787,12337,condeco777,787,31,14,2023-07-10 19:15:39,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
788,12278,condeco777,788,31,17,2023-07-10 19:16:45.540000,2023-07-10 20:16:00,None,True,9,0,2023-07-10 14:45:00,2023-07-10 14:45:00,10/07/2023 20:15,10/07/2023 20:15,0,0,2024-02-06
789,12338,condeco777,789,31,17,2023-07-10 19:17:31,2023-07-10 19:17:37.490000,None,None,None,0,2023-07-10 13:47:37,None,Jul 10 2023  7:17PM,None,0,0,2024-02-06
790,12398,condeco777,790,31,17,2023-07-10 19:18:10,2023-07-10 19:31:42.407000,None,None,None,0,2023-07-10 14:01:42,None,Jul 10 2023  7:31PM,None,0,0,2024-02-06
791,12458,condeco777,791,31,17,2023-07-10 19:18:24,2023-07-10 20:16:00,None,True,None,0,2023-07-10 14:45:00,2023-07-10 14:45:00,10/07/2023 20:15,10/07/2023 20:15,0,0,2024-02-06
792,12518,condeco777,792,31,14,2023-07-10 19:32:26,2023-07-10 20:01:00,None,True,None,0,2023-07-10 14:30:00,2023-07-10 14:30:00,10/07/2023 20:00,10/07/2023 20:00,0,0,2024-02-06
793,12578,condeco777,793,31,14,2023-07-10 19:33:06,2023-07-10 20:46:00,None,True,None,0,2023-07-10 15:15:00,2023-07-10 15:15:00,10/07/2023 20:45,10/07/2023 20:45,0,0,2024-02-06
794,12638,condeco777,794,31,14,2023-07-10 19:33:39,2023-07-10 20:01:00,None,True,None,0,2023-07-10 14:30:00,2023-07-10 14:30:00,10/07/2023 20:00,10/07/2023 20:00,0,15,2024-02-06
795,12698,condeco777,795,35,3,2023-07-10 15:08:06,None,None,None,None,0,None,None,None,None,0,10,2024-02-06
796,12758,condeco777,796,31,14,2023-07-10 19:40:21.710000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
797,12818,condeco777,797,31,14,2023-07-10 19:40:32.117000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
798,12878,condeco777,798,33,14,2023-07-10 19:41:13,2023-07-10 19:48:54,None,None,None,0,None,None,None,None,0,0,2024-02-06
799,12938,condeco777,799,35,3,2023-07-10 15:12:40.587000,2023-07-10 15:15:52.790000,None,True,9,0,2023-07-10 14:15:54.533000,2023-07-10 14:30:00,None,None,0,0,2024-02-06
800,12998,condeco777,800,33,14,2023-07-10 19:42:48,2023-07-10 19:50:28,None,None,None,0,None,None,None,None,0,0,2024-02-06
801,13058,condeco777,801,33,14,2023-07-10 19:43:35,2023-07-10 19:49:42.040000,None,False,None,1,None,None,None,None,None,None,2024-02-06
802,13118,condeco777,802,35,14,2023-07-10 19:52:49.923000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
803,13178,condeco777,803,35,11,2023-07-10 19:55:35,None,None,None,None,0,None,None,None,None,0,15,2024-02-06
804,13238,condeco777,804,35,13,2023-07-10 20:03:57,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
805,13298,condeco777,805,35,13,2023-07-10 20:04:58,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
806,13358,condeco777,806,35,13,2023-07-10 20:05:39,2023-07-10 20:06:57,None,None,None,0,None,None,None,None,0,0,2024-02-06
807,13418,condeco777,807,35,13,2023-07-10 20:06:24,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
808,13478,condeco777,808,35,13,2023-07-10 20:07:41.873000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
809,13538,condeco777,809,35,13,2023-07-10 20:07:58.857000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
810,13598,condeco777,810,35,14,2023-07-10 20:08:44.777000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
811,13658,condeco777,811,35,14,2023-07-10 20:08:57.607000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
812,13718,condeco777,812,35,11,2023-07-10 20:09:33.013000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
813,13778,condeco777,813,35,14,2023-07-10 20:10:43.610000,2023-07-10 20:30:00,None,True,9,0,2023-07-10 15:00:00,2023-07-10 15:00:00,10/07/2023 20:30,10/07/2023 20:30,0,15,2024-02-06
814,13838,condeco777,814,35,14,2023-07-10 20:12:16,2023-07-10 20:30:00,None,True,None,0,2023-07-10 15:00:00,2023-07-10 15:00:00,10/07/2023 20:30,10/07/2023 20:30,0,0,2024-02-06
815,13898,condeco777,815,35,17,2023-07-10 20:13:06.497000,2023-07-10 20:46:00,None,True,9,0,2023-07-10 15:15:00,2023-07-10 15:15:00,10/07/2023 20:45,10/07/2023 20:45,0,0,2024-02-06
816,13958,condeco777,816,31,14,2023-07-10 20:26:51,2023-07-11 08:15:00,None,True,None,0,2023-07-11 02:45:00,2023-07-11 02:45:00,11/07/2023 08:15,11/07/2023 08:15,0,0,2024-02-06
817,14018,condeco777,817,35,13,2023-07-11 20:54:45,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
818,14078,condeco777,818,35,13,2023-07-11 20:56:15,2023-07-11 20:59:50,None,None,None,0,None,None,None,None,0,0,2024-02-06
819,14138,condeco777,819,35,13,2023-07-11 20:59:22,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
820,14198,condeco777,820,35,13,2023-07-11 21:00:54,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
821,14258,condeco777,821,35,13,2023-07-11 21:01:53,2023-07-11 21:02:17,None,None,None,0,None,None,None,None,0,0,2024-02-06
822,14318,condeco777,822,35,17,2023-07-11 21:03:51,2023-07-12 08:16:00,None,True,None,0,2023-07-12 02:45:00,2023-07-12 02:45:00,12/07/2023 08:15,12/07/2023 08:15,0,0,2024-02-06
823,14378,condeco777,823,35,14,2023-07-11 21:05:20,None,None,None,None,0,None,None,None,None,None,0,2024-02-06
824,14438,condeco777,824,35,14,2023-07-11 21:07:39,2023-07-12 10:15:00,None,True,None,0,2023-07-12 04:45:00,2023-07-12 04:45:00,12/07/2023 10:15,12/07/2023 10:15,None,0,2024-02-06
825,14498,condeco777,825,35,11,2023-07-11 21:09:44,None,None,None,None,0,None,None,None,None,0,15,2024-02-06
826,14558,condeco777,826,35,13,2023-07-11 21:11:09,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
827,14618,condeco777,827,33,14,2023-07-13 12:03:15,2023-07-13 12:09:40,None,None,None,0,None,None,None,None,0,0,2024-02-06
828,14678,condeco777,828,33,14,2023-07-13 12:05:49,2023-07-13 12:11:14,None,None,None,0,None,None,None,None,0,0,2024-02-06
829,14738,condeco777,829,33,14,2023-07-13 12:07:12,2023-07-13 13:15:00,None,True,None,0,2023-07-13 07:45:00,2023-07-13 07:45:00,13/07/2023 13:15,13/07/2023 13:15,0,15,2024-02-06
830,14798,condeco777,830,33,14,2023-07-13 12:07:12,2023-07-14 20:01:00,None,None,None,0,2023-07-14 14:31:00,None,14/07/2023 20:01,None,0,15,2024-02-06
831,14858,condeco777,831,33,14,2023-07-13 12:07:12,2023-07-15 20:00:00,None,None,None,0,2023-07-15 14:30:00,None,15/07/2023 20:00,None,0,15,2024-02-06
832,14918,condeco777,832,33,14,2023-07-13 12:07:12,2023-07-16 20:01:00,None,None,None,0,2023-07-16 14:31:00,None,16/07/2023 20:01,None,0,15,2024-02-06
833,14978,condeco777,833,33,14,2023-07-13 12:07:12,2023-07-17 20:01:00,None,None,None,0,2023-07-17 14:31:00,None,17/07/2023 20:01,None,0,15,2024-02-06
834,15038,condeco777,834,33,14,2023-07-13 12:07:12,2023-07-18 20:00:00,None,None,None,0,2023-07-18 14:30:00,None,18/07/2023 20:00,None,0,15,2024-02-06
835,15098,condeco777,835,33,14,2023-07-13 12:07:12,2023-07-19 20:00:00,None,None,None,0,2023-07-19 07:31:00,2023-07-19 14:30:00,19/07/2023 13:01,19/07/2023 20:00,0,15,2024-02-06
836,15158,condeco777,836,33,14,2023-07-13 12:07:12,2023-07-19 13:13:10.003000,None,False,None,1,None,None,None,None,0,15,2024-02-06
837,15218,condeco777,837,33,14,2023-07-13 12:07:12,2023-07-21 20:00:00,None,None,None,0,2023-07-21 14:30:00,None,21/07/2023 20:00,None,0,15,2024-02-06
838,15278,condeco777,838,33,14,2023-07-13 12:07:12,2023-07-22 20:01:00,None,None,None,0,2023-07-22 14:31:00,None,22/07/2023 20:01,None,0,15,2024-02-06
839,15338,condeco777,839,33,14,2023-07-13 12:07:12,2023-07-23 20:01:00,None,None,None,0,2023-07-23 14:31:00,None,23/07/2023 20:01,None,0,15,2024-02-06
840,15398,condeco777,840,33,14,2023-07-13 12:07:12,2023-07-24 20:01:00,None,None,None,0,2023-07-24 14:31:00,None,24/07/2023 20:01,None,0,15,2024-02-06
841,15458,condeco777,841,33,14,2023-07-13 12:07:12,2023-07-25 20:00:00,None,None,None,0,2023-07-25 14:30:00,None,25/07/2023 20:00,None,0,15,2024-02-06
842,15518,condeco777,842,33,14,2023-07-13 12:07:12,2023-07-26 20:01:00,None,None,None,0,2023-07-26 14:31:00,None,26/07/2023 20:01,None,0,15,2024-02-06
843,15578,condeco777,843,33,14,2023-07-13 12:07:12,2023-07-27 20:00:00,None,None,None,0,2023-07-27 14:30:00,None,27/07/2023 20:00,None,0,15,2024-02-06
844,15638,condeco777,844,33,14,2023-07-13 12:07:12,2023-07-28 20:01:00,None,None,None,0,2023-07-28 14:31:00,None,28/07/2023 20:01,None,0,15,2024-02-06
845,15698,condeco777,845,33,14,2023-07-13 12:07:12,2023-07-29 20:01:00,None,None,None,0,2023-07-29 14:31:00,None,29/07/2023 20:01,None,0,15,2024-02-06
846,15758,condeco777,846,33,14,2023-07-13 12:07:12,2023-07-30 20:00:00,None,None,None,0,2023-07-30 14:30:00,None,30/07/2023 20:00,None,0,15,2024-02-06
847,15818,condeco777,847,33,14,2023-07-13 12:07:12,2023-07-31 20:01:00,None,None,None,0,2023-07-31 14:31:00,None,31/07/2023 20:01,None,0,15,2024-02-06
848,15878,condeco777,848,33,14,2023-07-13 12:07:12,2023-08-01 16:37:27.403000,None,None,None,0,2023-08-01 07:31:00,2023-08-01 11:15:00,01/08/2023 13:01,Aug  1 2023  4:37PM,0,15,2024-02-06
849,15938,condeco777,849,33,14,2023-07-13 12:07:12,2023-08-02 19:03:23.160000,None,None,None,0,2023-08-02 07:31:00,2023-08-02 13:45:00,02/08/2023 13:01,Aug  2 2023  7:03PM,0,15,2024-02-06
850,15998,condeco777,850,33,14,2023-07-13 12:07:12,2023-08-03 20:01:00,None,None,None,0,2023-08-03 14:31:00,None,03/08/2023 20:01,None,0,15,2024-02-06
851,16058,condeco777,851,33,14,2023-07-13 12:07:12,2023-08-04 20:01:00,None,None,None,0,2023-08-04 14:31:00,None,04/08/2023 20:01,None,0,15,2024-02-06
852,16118,condeco777,852,33,14,2023-07-13 12:07:12,2023-08-05 20:01:00,None,None,None,0,2023-08-05 14:31:00,None,05/08/2023 20:01,None,0,15,2024-02-06
853,16178,condeco777,853,33,14,2023-07-13 12:07:12,2023-08-06 20:01:00,None,None,None,0,2023-08-06 14:31:00,None,06/08/2023 20:01,None,0,15,2024-02-06
854,16238,condeco777,854,33,14,2023-07-13 12:07:12,2023-08-07 17:15:16.897000,None,None,None,0,2023-08-07 07:31:00,2023-08-07 12:00:00,07/08/2023 13:01,Aug  7 2023  5:15PM,0,15,2024-02-06
855,16298,condeco777,855,33,14,2023-07-13 12:07:12,2023-08-08 20:01:00,None,None,None,0,2023-08-08 14:31:00,None,08/08/2023 20:01,None,0,15,2024-02-06
856,16358,condeco777,856,33,14,2023-07-13 12:07:12,2023-08-09 20:01:00,None,None,None,0,2023-08-09 14:31:00,None,09/08/2023 20:01,None,0,15,2024-02-06
857,16418,condeco777,857,33,14,2023-07-13 12:07:12,2023-08-10 20:01:00,None,None,None,0,2023-08-10 14:31:00,None,10/08/2023 20:01,None,0,15,2024-02-06
